ID,주문 일시,결제 금액,카테고리,상품명,상품 가격,수량,합계
2311190366810549,2023.11.19 13:06:51,32000,점심/인룸다이닝 ,김치찌개 (점심),32000,1,32000
2311190366585450,2023.11.19 13:03:06,127000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311190366585450,2023.11.19 13:03:06,127000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311190366585450,2023.11.19 13:03:06,127000,점심/인룸다이닝 ,공기밥(점심),2000,1,2000
2311190366585450,2023.11.19 13:03:06,127000,점심/인룸다이닝 ,한우 버섯 불고기 정식 (점심),45000,1,45000
2311190359218435,2023.11.19 11:00:18,37000,점심/인룸다이닝 ,활 전복 쥐눈이콩 된장찌개 (점심),37000,1,37000
2311190358415051,2023.11.19 10:46:55,50000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311190358415051,2023.11.19 10:46:55,50000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311190357321645,2023.11.19 10:28:42,186000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,2,74000
2311190357321645,2023.11.19 10:28:42,186000,아침/인룸다이닝 ,공기밥(추가),2000,2,4000
2311190357321645,2023.11.19 10:28:42,186000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,2,76000
2311190357321645,2023.11.19 10:28:42,186000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311190353552427,2023.11.19 09:25:53,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311190349513371,2023.11.19 08:18:34,77000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311190349513371,2023.11.19 08:18:34,77000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311190349513371,2023.11.19 08:18:34,77000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311190348989772,2023.11.19 08:09:50,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311190341812572,2023.11.19 06:10:13,46000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311190341812572,2023.11.19 06:10:13,46000,음료/ 인룸다이닝 ,1340문배주,14000,1,14000
2311190338655599,2023.11.19 05:17:36,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311190334407282,2023.11.19 04:06:48,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311190325314997,2023.11.19 01:35:15,53000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311190322516760,2023.11.19 00:48:37,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180319073450,2023.11.18 23:51:13,32000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311180317520605,2023.11.18 23:25:21,34000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311180317520605,2023.11.18 23:25:21,34000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311180316196255,2023.11.18 23:03:16,53000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311180316060113,2023.11.18 23:00:57,43000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311180316060113,2023.11.18 23:00:57,43000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311180316060113,2023.11.18 23:00:57,43000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311180315739121,2023.11.18 22:55:40,156000,음료/ 인룸다이닝 ,하우스 1340 레드(칠레),56000,1,56000
2311180315739121,2023.11.18 22:55:40,156000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311180315739121,2023.11.18 22:55:40,156000,심야/ 인룸다이닝 ,크레마 디 만조(안심크림소스 파스타),34000,1,34000
2311180312735852,2023.11.18 22:05:36,146000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311180312735852,2023.11.18 22:05:36,146000,안주&후식류/ 인룸다이닝 ,오렌지 주스 ,14000,3,42000
2311180312735852,2023.11.18 22:05:36,146000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180312391357,2023.11.18 21:59:52,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180312079005,2023.11.18 21:54:39,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180311872464,2023.11.18 21:51:43,105000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180311872464,2023.11.18 21:51:43,105000,안주&후식류/ 인룸다이닝 ,찹 스테이크 ,54000,1,54000
2311180298654067,2023.11.18 18:10:54,35000,중식류/오리엔,해물덮밥,35000,1,35000
2311180274792207,2023.11.18 11:33:12,32000,점심/인룸다이닝 ,김치찌개 (점심),32000,1,32000
2311180274760809,2023.11.18 11:32:41,45000,점심/인룸다이닝 ,한우 버섯 불고기 정식 (점심),45000,1,45000
2311180269428975,2023.11.18 10:03:49,38000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311180268785078,2023.11.18 09:53:05,38000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311180268700177,2023.11.18 09:51:40,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311180268313239,2023.11.18 09:45:13,69000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311180268313239,2023.11.18 09:45:13,69000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311180267620940,2023.11.18 09:33:41,38000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311180267620940,2023.11.18 09:33:41,38000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180267021908,2023.11.18 09:23:43,34000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311180267021908,2023.11.18 09:23:43,34000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180267008588,2023.11.18 09:23:34,14000,음료/ 인룸다이닝 ,커피 ,7000,2,14000
2311180266411029,2023.11.18 09:13:31,38000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311180266082565,2023.11.18 09:08:04,54000,음료/ 인룸다이닝 ,커피 ,7000,1,7000
2311180266082565,2023.11.18 09:08:04,54000,음료/ 인룸다이닝 ,딸기 라떼,12000,1,12000
2311180266082565,2023.11.18 09:08:04,54000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311180264542791,2023.11.18 08:42:23,38000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180264542791,2023.11.18 08:42:23,38000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311180264360945,2023.11.18 08:39:21,72000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311180264360945,2023.11.18 08:39:21,72000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180264360945,2023.11.18 08:39:21,72000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311180263414239,2023.11.18 08:23:34,82000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311180263414239,2023.11.18 08:23:34,82000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311180263414239,2023.11.18 08:23:34,82000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311180263257741,2023.11.18 08:20:58,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311180256785412,2023.11.18 06:33:06,36000,아침/인룸다이닝 ,공기밥(추가),2000,2,4000
2311180256785412,2023.11.18 06:33:06,36000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311180255237896,2023.11.18 06:07:18,53000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311180255237896,2023.11.18 06:07:18,53000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311180255237896,2023.11.18 06:07:18,53000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180254028386,2023.11.18 05:47:09,38000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311180253662830,2023.11.18 05:41:04,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311180250117756,2023.11.18 04:41:58,147000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180250117756,2023.11.18 04:41:58,147000,음료/ 인룸다이닝 ,1340문배주,14000,1,14000
2311180250117756,2023.11.18 04:41:58,147000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311180250117756,2023.11.18 04:41:58,147000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311180250117756,2023.11.18 04:41:58,147000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180248394988,2023.11.18 04:13:16,74000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,2,72000
2311180248394988,2023.11.18 04:13:16,74000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311180243923612,2023.11.18 02:58:44,130000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311180243923612,2023.11.18 02:58:44,130000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311180243923612,2023.11.18 02:58:44,130000,심야/ 인룸다이닝 ,한우 버섯 불고기 정식 (심야),45000,1,45000
2311180240256877,2023.11.18 01:57:37,51000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311180240256877,2023.11.18 01:57:37,51000,심야/ 인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (심야),37000,1,37000
2311180239807837,2023.11.18 01:50:08,130000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311180239807837,2023.11.18 01:50:08,130000,심야/ 인룸다이닝 ,약선 버섯 활전복 보양탕 (심야),47000,1,47000
2311180239807837,2023.11.18 01:50:08,130000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180236709260,2023.11.18 00:58:30,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311180235651448,2023.11.18 00:40:52,72000,심야/ 인룸다이닝 ,소고기등심 가지볶음과 매운맛 스파이스,58000,1,58000
2311180235651448,2023.11.18 00:40:52,72000,음료/ 인룸다이닝 ,설중매,14000,1,14000
2311180234721531,2023.11.18 00:25:22,137000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311180234721531,2023.11.18 00:25:22,137000,심야/ 인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (심야),37000,1,37000
2311180234721531,2023.11.18 00:25:22,137000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311180234721531,2023.11.18 00:25:22,137000,심야/ 인룸다이닝 ,한우 버섯 불고기 정식 (심야),45000,1,45000
2311170232259121,2023.11.17 23:44:19,80000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311170232259121,2023.11.17 23:44:19,80000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311170230021596,2023.11.17 23:07:02,32000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311170229376164,2023.11.17 22:56:17,32000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311170229087949,2023.11.17 22:51:28,32000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311170228671834,2023.11.17 22:44:32,65000,심야/ 인룸다이닝 ,크레마 디 만조(안심크림소스 파스타),34000,1,34000
2311170228671834,2023.11.17 22:44:32,65000,심야/ 인룸다이닝 ,비프 머쉬룸 마살라(쇠고기버섯커리),31000,1,31000
2311170227967984,2023.11.17 22:32:48,33000,심야/ 인룸다이닝 ,비프 머쉬룸 마살라(쇠고기버섯커리),31000,1,31000
2311170227967984,2023.11.17 22:32:48,33000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311170225925940,2023.11.17 21:58:46,34000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311170225925940,2023.11.17 21:58:46,34000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311170205078365,2023.11.17 16:11:18,9000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311170196625445,2023.11.17 13:50:26,38000,중식류/오리엔,X.O 전복가리비덮밥,38000,1,38000
2311170195308677,2023.11.17 13:28:29,84000,점심/인룸다이닝 ,활 전복 쥐눈이콩 된장찌개 (점심),37000,1,37000
2311170195308677,2023.11.17 13:28:29,84000,점심/인룸다이닝 ,약선 버섯 활전복 보양탕 (점심),47000,1,47000
2311170187764700,2023.11.17 11:22:45,79000,점심/인룸다이닝 ,공기밥(점심),2000,1,2000
2311170187764700,2023.11.17 11:22:45,79000,점심/인룸다이닝 ,한우 버섯 불고기 정식 (점심),45000,1,45000
2311170187764700,2023.11.17 11:22:45,79000,점심/인룸다이닝 ,김치찌개 (점심),32000,1,32000
2311170183180168,2023.11.17 10:06:20,72000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311170183180168,2023.11.17 10:06:20,72000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311170179058633,2023.11.17 08:57:38,45000,음료/ 인룸다이닝 ,커피 ,7000,1,7000
2311170179058633,2023.11.17 08:57:38,45000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311170178699952,2023.11.17 08:51:40,7000,음료/ 인룸다이닝 ,커피 ,7000,1,7000
2311170177678565,2023.11.17 08:34:39,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311170176961617,2023.11.17 08:22:42,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311170176283342,2023.11.17 08:11:24,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311170164526866,2023.11.17 04:55:27,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311170160676455,2023.11.17 03:51:17,105000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311170160676455,2023.11.17 03:51:17,105000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311170160676455,2023.11.17 03:51:17,105000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311170156979271,2023.11.17 02:49:39,39000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311170156979271,2023.11.17 02:49:39,39000,심야/ 인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (심야),37000,1,37000
2311170155266373,2023.11.17 02:21:07,65000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311170155266373,2023.11.17 02:21:07,65000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311170153100497,2023.11.17 01:45:01,53000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311170147177918,2023.11.17 00:06:18,31000,심야/ 인룸다이닝 ,비프 머쉬룸 마살라(쇠고기버섯커리),31000,1,31000
2311160146485649,2023.11.16 23:54:43,33000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311160146485649,2023.11.16 23:54:43,33000,심야/ 인룸다이닝 ,비프 머쉬룸 마살라(쇠고기버섯커리),31000,1,31000
2311160145475655,2023.11.16 23:37:56,51000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311160145475655,2023.11.16 23:37:56,51000,심야/ 인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (심야),37000,1,37000
2311160139853841,2023.11.16 22:04:14,53000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311160139786543,2023.11.16 22:03:08,77000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311160139786543,2023.11.16 22:03:08,77000,심야/ 인룸다이닝 ,한우 버섯 불고기 정식 (심야),45000,1,45000
2311160138329476,2023.11.16 21:38:51,120000,음료/ 인룸다이닝 ,1340 프리미엄 레드(이탈리아),120000,1,120000
2311160109015667,2023.11.16 13:30:16,9000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311160108963505,2023.11.16 13:29:24,68000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311160108963505,2023.11.16 13:29:24,68000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311160106416576,2023.11.16 12:46:57,37000,점심/인룸다이닝 ,활 전복 쥐눈이콩 된장찌개 (점심),37000,1,37000
2311160105854884,2023.11.16 12:37:35,28000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311160105854884,2023.11.16 12:37:35,28000,안주&후식류/ 인룸다이닝 ,오렌지 주스 ,14000,1,14000
2311160105735886,2023.11.16 12:35:36,47000,점심/인룸다이닝 ,약선 버섯 활전복 보양탕 (점심),47000,1,47000
2311160103738394,2023.11.16 12:02:18,45000,점심/인룸다이닝 ,한우 버섯 불고기 정식 (점심),45000,1,45000
2311160100151427,2023.11.16 11:02:30,41000,점심/인룸다이닝 ,김치찌개 (점심),32000,1,32000
2311160100151427,2023.11.16 11:02:30,41000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311160098100605,2023.11.16 10:28:21,68000,아침/인룸다이닝 ,김치찌개 (아침),32000,2,64000
2311160098100605,2023.11.16 10:28:21,68000,아침/인룸다이닝 ,공기밥(추가),2000,2,4000
2311160095694636,2023.11.16 09:48:15,34000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311160095694636,2023.11.16 09:48:15,34000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160095313590,2023.11.16 09:41:54,34000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160095313590,2023.11.16 09:41:54,34000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311160095238454,2023.11.16 09:40:39,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160094950182,2023.11.16 09:35:51,7000,음료/ 인룸다이닝 ,커피 ,7000,1,7000
2311160094246835,2023.11.16 09:24:07,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311160093086438,2023.11.16 09:04:46,74000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311160093086438,2023.11.16 09:04:46,74000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311160092879969,2023.11.16 09:01:19,67000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160092879969,2023.11.16 09:01:19,67000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311160091025137,2023.11.16 08:30:23,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311160090802892,2023.11.16 08:26:43,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311160090007496,2023.11.16 08:13:27,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311160084105002,2023.11.16 06:35:05,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311160083653446,2023.11.16 06:27:34,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160083158772,2023.11.16 06:19:19,53000,안주&후식류/ 인룸다이닝 ,계절과일과 모둠치즈 ,53000,1,53000
2311160082124133,2023.11.16 06:02:04,48000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311160082124133,2023.11.16 06:02:04,48000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160082124133,2023.11.16 06:02:04,48000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311160078886542,2023.11.16 05:08:07,46000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311160078886542,2023.11.16 05:08:07,46000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311160077683587,2023.11.16 04:48:05,38000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311160077683587,2023.11.16 04:48:05,38000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311160075342250,2023.11.16 04:09:03,66000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311160070084981,2023.11.16 02:41:25,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311160068470002,2023.11.16 02:14:31,37000,심야/ 인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (심야),37000,1,37000
2311160067703482,2023.11.16 02:02:14,58000,심야/ 인룸다이닝 ,소고기등심 가지볶음과 매운맛 스파이스,58000,1,58000
2311160067372492,2023.11.16 01:56:12,54000,안주&후식류/ 인룸다이닝 ,찹 스테이크 ,54000,1,54000
2311160065803780,2023.11.16 01:30:02,14000,음료/ 인룸다이닝 ,1340문배주,14000,1,14000
2311160065687698,2023.11.16 01:28:07,54000,안주&후식류/ 인룸다이닝 ,찹 스테이크 ,54000,1,54000
2311160065458737,2023.11.16 01:24:19,68000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311160065458737,2023.11.16 01:24:19,68000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311160063740007,2023.11.16 00:55:41,54000,안주&후식류/ 인룸다이닝 ,찹 스테이크 ,54000,1,54000
2311160062537524,2023.11.16 00:35:38,45000,심야/ 인룸다이닝 ,한우 버섯 불고기 정식 (심야),45000,1,45000
2311160061390258,2023.11.16 00:16:30,12000,음료/ 인룸다이닝 ,딸기 라떼,12000,1,12000
2311150058629716,2023.11.15 23:30:30,66000,심야/ 인룸다이닝 ,크레마 디 만조(안심크림소스 파스타),34000,1,34000
2311150058629716,2023.11.15 23:30:30,66000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311150058273082,2023.11.15 23:24:33,34000,심야/ 인룸다이닝 ,크레마 디 만조(안심크림소스 파스타),34000,1,34000
2311150057094458,2023.11.15 23:04:54,58000,심야/ 인룸다이닝 ,소고기등심 가지볶음과 매운맛 스파이스,58000,1,58000
2311150056716262,2023.11.15 22:58:36,152000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311150056716262,2023.11.15 22:58:36,152000,음료/ 인룸다이닝 ,설중매,14000,1,14000
2311150056716262,2023.11.15 22:58:36,152000,음료/ 인룸다이닝 ,1340문배주,14000,1,14000
2311150056716262,2023.11.15 22:58:36,152000,심야/ 인룸다이닝 ,소고기등심 가지볶음과 매운맛 스파이스,58000,1,58000
2311150054791982,2023.11.15 22:26:33,86000,음료/ 인룸다이닝 ,설중매,14000,2,28000
2311150054791982,2023.11.15 22:26:33,86000,심야/ 인룸다이닝 ,소고기등심 가지볶음과 매운맛 스파이스,58000,1,58000
2311150053382989,2023.11.15 22:03:03,32000,심야/ 인룸다이닝 ,포모도로 디 마레(해산물토마토파스타),32000,1,32000
2311150053274776,2023.11.15 22:01:15,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311150052864235,2023.11.15 21:54:24,32000,심야/ 인룸다이닝 ,포모도로 디 마레(해산물토마토파스타),32000,1,32000
2311150041735479,2023.11.15 18:49:06,35000,중식류/오리엔,해물덮밥,35000,1,35000
2311150021332743,2023.11.15 13:08:54,37000,점심/인룸다이닝 ,활 전복 쥐눈이콩 된장찌개 (점심),37000,1,37000
2311150013196910,2023.11.15 10:53:17,26000,안주&후식류/ 인룸다이닝 ,오렌지 주스 ,14000,1,14000
2311150013196910,2023.11.15 10:53:17,26000,음료/ 인룸다이닝 ,딸기 라떼,12000,1,12000
2311150012967894,2023.11.15 10:49:28,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311150007372530,2023.11.15 09:16:13,50000,음료/ 인룸다이닝 ,딸기 라떼,12000,1,12000
2311150007372530,2023.11.15 09:16:13,50000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311150007298300,2023.11.15 09:15:21,34000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311150007298300,2023.11.15 09:15:21,34000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311150006892261,2023.11.15 09:08:13,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311150004881442,2023.11.15 08:34:42,84000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311150004881442,2023.11.15 08:34:42,84000,아침/인룸다이닝 ,간고등어구이 정식 (아침),38000,1,38000
2311150004881442,2023.11.15 08:34:42,84000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311150004881442,2023.11.15 08:34:42,84000,음료/ 인룸다이닝 ,아이스 커피,9000,1,9000
2311150004211164,2023.11.15 08:23:32,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311159998633493,2023.11.15 06:50:33,32000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311159997368266,2023.11.15 06:29:29,35000,아침/인룸다이닝 ,활 전복죽 (아침),35000,1,35000
2311159996983877,2023.11.15 06:23:05,68000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311159996983877,2023.11.15 06:23:05,68000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311159996749614,2023.11.15 06:19:10,28000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311159996749614,2023.11.15 06:19:10,28000,안주&후식류/ 인룸다이닝 ,오렌지 주스 ,14000,1,14000
2311159995996691,2023.11.15 06:06:37,82000,아침/인룸다이닝 ,김치찌개 (아침),32000,1,32000
2311159995996691,2023.11.15 06:06:37,82000,안주&후식류/ 인룸다이닝 ,키위 주스 ,14000,1,14000
2311159995996691,2023.11.15 06:06:37,82000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311159995827994,2023.11.15 06:03:48,38000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311159995827994,2023.11.15 06:03:48,38000,아침/인룸다이닝 ,공기밥(추가),2000,1,2000
2311159993916873,2023.11.15 05:31:56,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311159993883673,2023.11.15 05:31:23,37000,아침/인룸다이닝 ,활전복 쥐눈이콩 된장찌개 (아침),37000,1,37000
2311159991973979,2023.11.15 04:59:34,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311159988862062,2023.11.15 04:07:42,36000,아침/인룸다이닝 ,한국식 조찬 (아침),36000,1,36000
2311159983412477,2023.11.15 02:36:52,46000,심야/ 인룸다이닝 ,김치찌개 (심야),32000,1,32000
2311159983412477,2023.11.15 02:36:52,46000,음료/ 인룸다이닝 ,더덕주,14000,1,14000
2311159982634170,2023.11.15 02:23:54,68000,안주&후식류/ 인룸다이닝 ,낙지볶음과 소면 ,66000,1,66000
2311159982634170,2023.11.15 02:23:54,68000,심야/ 인룸다이닝 ,공기밥(심야),2000,1,2000
2311159979658335,2023.11.15 01:34:20,51000,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
2311149972527082,2023.11.14 23:35:28,63500,간식류/OV,체리머핀&아마주스(사과),12500,1,12500
2311149972527082,2023.11.14 23:35:28,63500,안주&후식류/ 인룸다이닝 ,후라이드 닭다리살과 통 오징어 튀김,51000,1,51000
