ID,주문 일시,결제 금액,카테고리,상품명,상품 가격,수량,합계
2308091528698394,2023.08.09 06:04:58,35200,주류,카스,4400,5,22000
2308091528698394,2023.08.09 06:04:58,35200,잡화,케빈클라인 양말(검정),8800,1,8800
2308091528698394,2023.08.09 06:04:58,35200,잡화,친환경 칫솔,2200,1,2200
2308091528698394,2023.08.09 06:04:58,35200,잡화,페리오 치약,2200,1,2200
2308091528682736,2023.08.09 06:04:43,6600,잡화,친환경 칫솔,2200,2,4400
2308091528682736,2023.08.09 06:04:43,6600,잡화,페리오 치약,2200,1,2200
2308091522850600,2023.08.09 04:27:31,5200,음료,코카콜라,2200,1,2200
2308091522850600,2023.08.09 04:27:31,5200,음료,모구모구 복숭아 ,3000,1,3000
2308091509037795,2023.08.09 00:37:19,2200,잡화,페리오 치약,2200,1,2200
2308091507064570,2023.08.09 00:04:25,8800,주류,카스,4400,2,8800
2308081503507591,2023.08.08 23:05:08,6600,잡화,친환경 칫솔,2200,2,4400
2308081503507591,2023.08.08 23:05:08,6600,잡화,페리오 치약,2200,1,2200
2308081503311305,2023.08.08 23:01:51,8800,주류,카스,4400,2,8800
2308081503104922,2023.08.08 22:58:26,15400,잡화,친환경 칫솔,2200,1,2200
2308081503104922,2023.08.08 22:58:26,15400,주류,하이네켄,5500,2,11000
2308081503104922,2023.08.08 22:58:26,15400,잡화,페리오 치약,2200,1,2200
2308081501191030,2023.08.08 22:26:31,10000,스낵,스낵세트(4종),10000,1,10000
2308081499125808,2023.08.08 21:52:06,4400,잡화,친환경 칫솔,2200,1,2200
2308081499125808,2023.08.08 21:52:06,4400,잡화,페리오 치약,2200,1,2200
2308081498689748,2023.08.08 21:44:53,2200,잡화,페리오 치약,2200,1,2200
2308081498570156,2023.08.08 21:42:50,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308081498570156,2023.08.08 21:42:50,30000,스낵,스낵세트(4종),10000,1,10000
2308081498536311,2023.08.08 21:42:16,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308081498026043,2023.08.08 21:33:46,2200,잡화,친환경 칫솔,2200,1,2200
2308081497565324,2023.08.08 21:26:07,29000,음료,로리나 핑크 레모네이드,4000,1,4000
2308081497565324,2023.08.08 21:26:07,29000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308081497565324,2023.08.08 21:26:07,29000,주류,카스,4400,3,13200
2308081497565324,2023.08.08 21:26:07,29000,스낵,머거본 믹스너트,8800,1,8800
2308081492630997,2023.08.08 20:03:52,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308081491470460,2023.08.08 19:44:31,4400,잡화,페리오 치약,2200,1,2200
2308081491470460,2023.08.08 19:44:31,4400,잡화,친환경 칫솔,2200,1,2200
2308081465495031,2023.08.08 12:31:35,10000,음료,모구모구 복숭아 ,3000,1,3000
2308081465495031,2023.08.08 12:31:35,10000,음료,스타벅스 더블샷 에스프레소&크림,3500,1,3500
2308081465495031,2023.08.08 12:31:35,10000,음료,스타벅스 파이크 플레이스 로스트,3500,1,3500
2308081437462826,2023.08.08 04:44:23,4400,음료,코카콜라,2200,2,4400
2308081435934147,2023.08.08 04:18:55,19300,스낵,머거본 믹스너트,8800,1,8800
2308081435934147,2023.08.08 04:18:55,19300,음료,로리나 핑크 레모네이드,4000,1,4000
2308081435934147,2023.08.08 04:18:55,19300,음료,스타벅스 파이크 플레이스 로스트,3500,1,3500
2308081435934147,2023.08.08 04:18:55,19300,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308081428591610,2023.08.08 02:16:33,16200,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308081428591610,2023.08.08 02:16:33,16200,주류,카스,4400,3,13200
2308071419627420,2023.08.07 23:47:08,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308071417218770,2023.08.07 23:06:59,5500,주류,하이네켄,5500,1,5500
2308071416898496,2023.08.07 23:01:39,19800,주류,카스,4400,2,8800
2308071416898496,2023.08.07 23:01:39,19800,주류,하이네켄,5500,2,11000
2308071416813588,2023.08.07 23:00:14,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308071415873435,2023.08.07 22:44:34,8500,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308071415873435,2023.08.07 22:44:34,8500,주류,하이네켄,5500,1,5500
2308071413699954,2023.08.07 22:08:20,2200,잡화,페리오 치약,2200,1,2200
2308071413089942,2023.08.07 21:58:10,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308071410768402,2023.08.07 21:19:29,3000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308071406277237,2023.08.07 20:05:07,36000,음료,모구모구 복숭아 ,3000,1,3000
2308071406277237,2023.08.07 20:05:07,36000,스낵,스낵세트(4종),10000,1,10000
2308071406277237,2023.08.07 20:05:07,36000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308071406277237,2023.08.07 20:05:07,36000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308071402773282,2023.08.07 19:06:14,4400,잡화,페리오 치약,2200,1,2200
2308071402773282,2023.08.07 19:06:14,4400,잡화,친환경 칫솔,2200,1,2200
2308071401691119,2023.08.07 18:48:12,2200,잡화,친환경 칫솔,2200,1,2200
2308071353932985,2023.08.07 05:32:14,24200,잡화,페리오 치약,2200,1,2200
2308071353932985,2023.08.07 05:32:14,24200,주류,카스,4400,4,17600
2308071353932985,2023.08.07 05:32:14,24200,잡화,친환경 칫솔,2200,2,4400
2308071348259613,2023.08.07 03:57:40,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308071335889654,2023.08.07 00:31:30,2200,잡화,페리오 치약,2200,1,2200
2308071335581813,2023.08.07 00:26:22,11000,주류,하이네켄,5500,2,11000
2308061332757366,2023.08.06 23:39:18,10600,잡화,친환경 칫솔,2200,2,4400
2308061332757366,2023.08.06 23:39:18,10600,잡화,페리오 치약,2200,1,2200
2308061332757366,2023.08.06 23:39:18,10600,음료,로리나 핑크 레모네이드,4000,1,4000
2308061330631331,2023.08.06 23:03:52,10000,스낵,스낵세트(4종),10000,1,10000
2308061328235372,2023.08.06 22:23:56,2200,잡화,페리오 치약,2200,1,2200
2308061327661962,2023.08.06 22:14:22,2200,잡화,친환경 칫솔,2200,1,2200
2308061325624422,2023.08.06 21:40:25,18800,스낵,스낵세트(4종),10000,1,10000
2308061325624422,2023.08.06 21:40:25,18800,주류,카스,4400,2,8800
2308061325334497,2023.08.06 21:35:36,4400,음료,코카콜라,2200,2,4400
2308061324680212,2023.08.06 21:24:41,24400,잡화,친환경 칫솔,2200,1,2200
2308061324680212,2023.08.06 21:24:41,24400,잡화,페리오 치약,2200,1,2200
2308061324680212,2023.08.06 21:24:41,24400,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308061321035074,2023.08.06 20:23:56,27200,주류,카스,4400,1,4400
2308061321035074,2023.08.06 20:23:56,27200,음료,로리나 레모네이드,4000,1,4000
2308061321035074,2023.08.06 20:23:56,27200,잡화,친환경 칫솔,2200,2,4400
2308061321035074,2023.08.06 20:23:56,27200,스낵,스낵세트(4종),10000,1,10000
2308061321035074,2023.08.06 20:23:56,27200,음료,코카콜라,2200,2,4400
2308061316200489,2023.08.06 19:03:20,17600,주류,카스,4400,4,17600
2308061308778158,2023.08.06 16:59:39,6600,잡화,친환경 칫솔,2200,2,4400
2308061308778158,2023.08.06 16:59:39,6600,잡화,페리오 치약,2200,1,2200
2308061306012584,2023.08.06 16:13:33,11000,주류,하이네켄,5500,2,11000
2308061302266393,2023.08.06 15:11:07,21800,스낵,머거본 믹스너트,8800,1,8800
2308061302266393,2023.08.06 15:11:07,21800,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308061302266393,2023.08.06 15:11:07,21800,스낵,스낵세트(4종),10000,1,10000
2308061281488777,2023.08.06 09:24:49,2200,잡화,페리오 치약,2200,1,2200
2308061275065748,2023.08.06 07:37:46,7000,음료,스타벅스 더블샷 에스프레소&크림,3500,2,7000
2308061266648242,2023.08.06 05:17:28,21000,주류,하이네켄,5500,2,11000
2308061266648242,2023.08.06 05:17:28,21000,스낵,스낵세트(4종),10000,1,10000
2308061256529328,2023.08.06 02:28:50,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308051244140027,2023.08.05 23:02:20,10000,스낵,스낵세트(4종),10000,1,10000
2308051242054611,2023.08.05 22:27:35,2200,잡화,페리오 치약,2200,1,2200
2308051241283659,2023.08.05 22:14:44,4400,음료,코카콜라,2200,2,4400
2308051239691639,2023.08.05 21:48:11,19900,주류,카스,4400,1,4400
2308051239691639,2023.08.05 21:48:11,19900,주류,하이네켄,5500,1,5500
2308051239691639,2023.08.05 21:48:11,19900,스낵,스낵세트(4종),10000,1,10000
2308051239005818,2023.08.05 21:36:43,6600,잡화,친환경 칫솔,2200,2,4400
2308051239005818,2023.08.05 21:36:43,6600,잡화,페리오 치약,2200,1,2200
2308051238774574,2023.08.05 21:32:55,39600,음료,코카콜라,2200,2,4400
2308051238774574,2023.08.05 21:32:55,39600,스낵,머거본 믹스너트,8800,1,8800
2308051238774574,2023.08.05 21:32:55,39600,주류,카스,4400,6,26400
2308051238229130,2023.08.05 21:23:48,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308051238229130,2023.08.05 21:23:48,30000,스낵,스낵세트(4종),10000,1,10000
2308051232434519,2023.08.05 19:47:15,2200,잡화,친환경 칫솔,2200,1,2200
2308051230616667,2023.08.05 19:16:57,8800,주류,카스,4400,2,8800
2308051229428085,2023.08.05 18:57:09,13200,주류,카스,4400,3,13200
2308051227158765,2023.08.05 18:19:20,5700,음료,코카콜라,2200,1,2200
2308051227158765,2023.08.05 18:19:20,5700,음료,랭거스 망고,3500,1,3500
2308051218840718,2023.08.05 16:00:41,4400,잡화,친환경 칫솔,2200,1,2200
2308051218840718,2023.08.05 16:00:41,4400,잡화,페리오 치약,2200,1,2200
2308051217715178,2023.08.05 15:41:56,24400,잡화,친환경 칫솔,2200,1,2200
2308051217715178,2023.08.05 15:41:56,24400,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308051217715178,2023.08.05 15:41:56,24400,잡화,페리오 치약,2200,1,2200
2308051166414342,2023.08.05 01:26:55,17700,스낵,스낵세트(4종),10000,1,10000
2308051166414342,2023.08.05 01:26:55,17700,음료,코카콜라,2200,1,2200
2308051166414342,2023.08.05 01:26:55,17700,주류,하이네켄,5500,1,5500
2308051164114250,2023.08.05 00:48:34,40000,주류,아리랑 수제 캔맥주세트(4종),20000,2,40000
2308051161469378,2023.08.05 00:04:30,35500,스낵,스낵세트(4종),10000,1,10000
2308051161469378,2023.08.05 00:04:30,35500,주류,하이네켄,5500,1,5500
2308051161469378,2023.08.05 00:04:30,35500,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308041160056051,2023.08.04 23:40:55,8800,주류,카스,4400,2,8800
2308041159263908,2023.08.04 23:27:44,10000,스낵,스낵세트(4종),10000,1,10000
2308041159044209,2023.08.04 23:24:04,10000,스낵,스낵세트(4종),10000,1,10000
2308041158863230,2023.08.04 23:21:03,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308041158863230,2023.08.04 23:21:03,30000,스낵,스낵세트(4종),10000,1,10000
2308041158214770,2023.08.04 23:10:15,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308041158144130,2023.08.04 23:09:04,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308041153102950,2023.08.04 21:45:04,8800,잡화,친환경 칫솔,2200,3,6600
2308041153102950,2023.08.04 21:45:04,8800,잡화,페리오 치약,2200,1,2200
2308041109953514,2023.08.04 09:45:53,26400,잡화,페리오 치약,2200,1,2200
2308041109953514,2023.08.04 09:45:53,26400,잡화,친환경 칫솔,2200,1,2200
2308041109953514,2023.08.04 09:45:53,26400,잡화,면도기,22000,1,22000
2308041082352259,2023.08.04 02:05:53,6500,음료,스타벅스 더블샷 에스프레소&크림,3500,1,3500
2308041082352259,2023.08.04 02:05:53,6500,음료,모구모구 복숭아 ,3000,1,3000
2308041080578662,2023.08.04 01:36:18,10000,스낵,스낵세트(4종),10000,1,10000
2308031073228310,2023.08.03 23:33:49,24000,스낵,토레스 셀렉타 블랙트러플 감자칩,10000,1,10000
2308031073228310,2023.08.03 23:33:49,24000,스낵,스낵세트(4종),10000,1,10000
2308031073228310,2023.08.03 23:33:49,24000,음료,로리나 핑크 레모네이드,4000,1,4000
2308031071045085,2023.08.03 22:57:26,7400,주류,카스,4400,1,4400
2308031071045085,2023.08.03 22:57:26,7400,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308031070345226,2023.08.03 22:45:46,21000,주류,하이네켄,5500,2,11000
2308031070345226,2023.08.03 22:45:46,21000,스낵,스낵세트(4종),10000,1,10000
2308031069031986,2023.08.03 22:23:52,15000,주류,하이네켄,5500,2,11000
2308031069031986,2023.08.03 22:23:52,15000,음료,로리나 레모네이드,4000,1,4000
2308031065326221,2023.08.03 21:22:07,3000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308031065313544,2023.08.03 21:21:55,25000,잡화,친환경 칫솔,2200,2,4400
2308031065313544,2023.08.03 21:21:55,25000,주류,카스,4400,4,17600
2308031065313544,2023.08.03 21:21:55,25000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308031065263048,2023.08.03 21:21:04,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308031065263048,2023.08.03 21:21:04,30000,스낵,스낵세트(4종),10000,1,10000
2308031063417881,2023.08.03 20:50:18,10000,스낵,스낵세트(4종),10000,1,10000
2308031063127677,2023.08.03 20:45:28,26500,주류,하이네켄,5500,3,16500
2308031063127677,2023.08.03 20:45:28,26500,스낵,스낵세트(4종),10000,1,10000
2308031062984275,2023.08.03 20:43:05,10000,스낵,스낵세트(4종),10000,1,10000
2308031060559735,2023.08.03 20:02:40,30000,스낵,스낵세트(4종),10000,1,10000
2308031060559735,2023.08.03 20:02:40,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308031051306727,2023.08.03 17:28:27,2200,잡화,페리오 치약,2200,1,2200
2308031023663629,2023.08.03 09:47:45,4400,잡화,친환경 칫솔,2200,2,4400
2308031022475700,2023.08.03 09:27:56,20000,상품류,친환경 욕실용품세트,10000,2,20000
2308031009760588,2023.08.03 05:56:00,13200,주류,카스,4400,3,13200
2308030994415399,2023.08.03 01:40:16,30000,스낵,스낵세트(4종),10000,1,10000
2308030994415399,2023.08.03 01:40:16,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308030988472446,2023.08.03 00:01:13,30000,스낵,스낵세트(4종),10000,1,10000
2308030988472446,2023.08.03 00:01:13,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020986218767,2023.08.02 23:23:39,2200,잡화,친환경 칫솔,2200,1,2200
2308020984083611,2023.08.02 22:48:04,4400,잡화,페리오 치약,2200,1,2200
2308020984083611,2023.08.02 22:48:04,4400,잡화,친환경 칫솔,2200,1,2200
2308020983125310,2023.08.02 22:32:05,13200,주류,카스,4400,3,13200
2308020981485554,2023.08.02 22:04:46,4400,주류,카스,4400,1,4400
2308020981467165,2023.08.02 22:04:28,33600,스낵,스낵세트(4종),10000,1,10000
2308020981467165,2023.08.02 22:04:28,33600,음료,모구모구 복숭아 ,3000,1,3000
2308020981467165,2023.08.02 22:04:28,33600,주류,카스,4400,4,17600
2308020981467165,2023.08.02 22:04:28,33600,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308020981422000,2023.08.02 22:03:43,21000,주류,하이네켄,5500,2,11000
2308020981422000,2023.08.02 22:03:43,21000,스낵,스낵세트(4종),10000,1,10000
2308020980960086,2023.08.02 21:56:32,2200,잡화,페리오 치약,2200,1,2200
2308020980502792,2023.08.02 21:48:22,4400,잡화,친환경 칫솔,2200,2,4400
2308020980136619,2023.08.02 21:42:19,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020980136619,2023.08.02 21:42:19,30000,스낵,스낵세트(4종),10000,1,10000
2308020979607793,2023.08.02 21:33:29,30500,음료,로리나 핑크 레모네이드,4000,1,4000
2308020979607793,2023.08.02 21:33:29,30500,음료,모구모구 복숭아 ,3000,1,3000
2308020979607793,2023.08.02 21:33:29,30500,음료,스타벅스 더블샷 에스프레소&크림,3500,1,3500
2308020979607793,2023.08.02 21:33:29,30500,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020978517636,2023.08.02 21:15:18,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020976088254,2023.08.02 20:34:49,44000,주류,카스,4400,10,44000
2308020975271367,2023.08.02 20:21:12,30000,스낵,스낵세트(4종),10000,1,10000
2308020975271367,2023.08.02 20:21:12,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020974381522,2023.08.02 20:06:22,2200,잡화,페리오 치약,2200,1,2200
2308020971907017,2023.08.02 19:25:07,12800,주류,카스,4400,2,8800
2308020971907017,2023.08.02 19:25:07,12800,음료,로리나 레모네이드,4000,1,4000
2308020943600222,2023.08.02 11:33:20,3000,음료,모구모구 복숭아 ,3000,1,3000
2308020935416169,2023.08.02 09:16:56,40000,주류,아리랑 수제 캔맥주세트(4종),20000,2,40000
2308020925671211,2023.08.02 06:34:31,18000,스낵,스낵세트(4종),10000,1,10000
2308020925671211,2023.08.02 06:34:31,18000,음료,로리나 레모네이드,4000,1,4000
2308020925671211,2023.08.02 06:34:31,18000,음료,로리나 핑크 레모네이드,4000,1,4000
2308020924928580,2023.08.02 06:22:09,6600,잡화,페리오 치약,2200,1,2200
2308020924928580,2023.08.02 06:22:09,6600,잡화,친환경 칫솔,2200,2,4400
2308020917470525,2023.08.02 04:17:48,6600,잡화,친환경 칫솔,2200,2,4400
2308020917470525,2023.08.02 04:17:48,6600,잡화,페리오 치약,2200,1,2200
2308020915875328,2023.08.02 03:51:15,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308020910586716,2023.08.02 02:23:05,4400,잡화,친환경 칫솔,2200,1,2200
2308020910586716,2023.08.02 02:23:05,4400,잡화,페리오 치약,2200,1,2200
2308020902030751,2023.08.02 00:00:31,6600,잡화,친환경 칫솔,2200,2,4400
2308020902030751,2023.08.02 00:00:31,6600,잡화,페리오 치약,2200,1,2200
2308010901483869,2023.08.01 23:51:24,9900,주류,하이네켄,5500,1,5500
2308010901483869,2023.08.01 23:51:24,9900,주류,카스,4400,1,4400
2308010901092357,2023.08.01 23:44:53,4000,음료,로리나 핑크 레모네이드,4000,1,4000
2308010898925518,2023.08.01 23:08:46,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010896739510,2023.08.01 22:32:19,11000,잡화,페리오 치약,2200,1,2200
2308010896739510,2023.08.01 22:32:19,11000,음료,코카콜라,2200,2,4400
2308010896739510,2023.08.01 22:32:19,11000,잡화,친환경 칫솔,2200,2,4400
2308010896129813,2023.08.01 22:22:10,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010895958278,2023.08.01 22:19:18,33000,스낵,스낵세트(4종),10000,1,10000
2308010895958278,2023.08.01 22:19:18,33000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308010895958278,2023.08.01 22:19:18,33000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010895802668,2023.08.01 22:16:41,13000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308010895802668,2023.08.01 22:16:41,13000,스낵,스낵세트(4종),10000,1,10000
2308010893454919,2023.08.01 21:37:35,23200,스낵,스낵세트(4종),10000,1,10000
2308010893454919,2023.08.01 21:37:35,23200,음료,로리나 핑크 레모네이드,4000,1,4000
2308010893454919,2023.08.01 21:37:35,23200,음료,게토레이,2200,1,2200
2308010893454919,2023.08.01 21:37:35,23200,음료,로리나 레모네이드,4000,1,4000
2308010893454919,2023.08.01 21:37:35,23200,음료,모구모구 복숭아 ,3000,1,3000
2308010892633678,2023.08.01 21:23:54,33000,스낵,스낵세트(4종),10000,1,10000
2308010892633678,2023.08.01 21:23:54,33000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2308010892633678,2023.08.01 21:23:54,33000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010892050895,2023.08.01 21:14:11,10000,스낵,스낵세트(4종),10000,1,10000
2308010892032182,2023.08.01 21:14:08,2200,잡화,페리오 치약,2200,1,2200
2308010892037501,2023.08.01 21:13:58,4400,주류,카스,4400,1,4400
2308010875619579,2023.08.01 16:40:20,30000,스낵,스낵세트(4종),10000,1,10000
2308010875619579,2023.08.01 16:40:20,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010873985609,2023.08.01 16:13:15,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2308010855311721,2023.08.01 11:01:52,10300,음료,스타벅스 더블샷 에스프레소&크림,3500,1,3500
2308010855311721,2023.08.01 11:01:52,10300,음료,랭거스 망고,3500,1,3500
2308010855311721,2023.08.01 11:01:52,10300,음료,에비앙,3300,1,3300
2308010826737946,2023.08.01 03:05:39,22000,주류,하이네켄,5500,4,22000
2307310813127207,2023.07.31 23:18:48,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310812680361,2023.07.31 23:11:21,6600,잡화,페리오 치약,2200,1,2200
2307310812680361,2023.07.31 23:11:21,6600,잡화,친환경 칫솔,2200,2,4400
2307310811966128,2023.07.31 22:59:26,7700,음료,게토레이,2200,1,2200
2307310811966128,2023.07.31 22:59:26,7700,주류,하이네켄,5500,1,5500
2307310809921811,2023.07.31 22:25:22,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310809793493,2023.07.31 22:23:13,11000,잡화,페리오 치약,2200,1,2200
2307310809793493,2023.07.31 22:23:13,11000,주류,카스,4400,2,8800
2307310808659593,2023.07.31 22:04:20,16600,음료,게토레이,2200,1,2200
2307310808659593,2023.07.31 22:04:20,16600,스낵,스낵세트(4종),10000,1,10000
2307310808659593,2023.07.31 22:04:20,16600,잡화,페리오 치약,2200,1,2200
2307310808659593,2023.07.31 22:04:20,16600,잡화,친환경 칫솔,2200,1,2200
2307310808151088,2023.07.31 21:55:52,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310808151088,2023.07.31 21:55:52,30000,스낵,스낵세트(4종),10000,1,10000
2307310808086970,2023.07.31 21:54:47,30000,스낵,스낵세트(4종),10000,1,10000
2307310808086970,2023.07.31 21:54:47,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310807644060,2023.07.31 21:47:24,28800,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310807644060,2023.07.31 21:47:24,28800,스낵,머거본 믹스너트,8800,1,8800
2307310807540025,2023.07.31 21:45:40,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310807159824,2023.07.31 21:39:21,18800,스낵,스낵세트(4종),10000,1,10000
2307310807159824,2023.07.31 21:39:21,18800,주류,카스,4400,2,8800
2307310807102611,2023.07.31 21:38:24,13200,주류,카스,4400,3,13200
2307310805758153,2023.07.31 21:15:59,14000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2307310805758153,2023.07.31 21:15:59,14000,주류,하이네켄,5500,2,11000
2307310804746713,2023.07.31 20:59:07,31800,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310804746713,2023.07.31 20:59:07,31800,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2307310804746713,2023.07.31 20:59:07,31800,스낵,머거본 믹스너트,8800,1,8800
2307310803906319,2023.07.31 20:45:07,30000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310803906319,2023.07.31 20:45:07,30000,스낵,스낵세트(4종),10000,1,10000
2307310798385726,2023.07.31 19:13:06,23000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310798385726,2023.07.31 19:13:06,23000,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2307310790523398,2023.07.31 17:02:04,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310783398651,2023.07.31 15:03:18,8800,주류,카스,4400,2,8800
2307310770497776,2023.07.31 11:28:18,3300,음료,에비앙,3300,1,3300
2307310750915956,2023.07.31 06:01:57,22000,주류,하이네켄,5500,4,22000
2307310737626863,2023.07.31 02:20:27,15400,주류,하이네켄,5500,2,11000
2307310737626863,2023.07.31 02:20:27,15400,주류,카스,4400,1,4400
2307310733185501,2023.07.31 01:06:24,2200,잡화,친환경 칫솔,2200,1,2200
2307310732807003,2023.07.31 01:00:07,4400,주류,카스,4400,1,4400
2307310732289558,2023.07.31 00:51:30,32200,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307310732289558,2023.07.31 00:51:30,32200,스낵,토레스 셀렉타 블랙트러플 감자칩,10000,1,10000
2307310732289558,2023.07.31 00:51:30,32200,잡화,친환경 칫솔,2200,1,2200
2307300728477628,2023.07.30 23:47:58,10000,스낵,토레스 셀렉타 블랙트러플 감자칩,10000,1,10000
2307300727361773,2023.07.30 23:29:22,2200,잡화,친환경 칫솔,2200,1,2200
2307300726895249,2023.07.30 23:21:36,32200,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307300726895249,2023.07.30 23:21:36,32200,음료,코카콜라,2200,1,2200
2307300726895249,2023.07.30 23:21:36,32200,스낵,스낵세트(4종),10000,1,10000
2307300724879050,2023.07.30 22:47:59,11000,잡화,친환경 칫솔,2200,4,8800
2307300724879050,2023.07.30 22:47:59,11000,잡화,페리오 치약,2200,1,2200
2307300724377434,2023.07.30 22:39:38,2200,잡화,친환경 칫솔,2200,1,2200
2307300722280224,2023.07.30 22:04:40,35800,스낵,스낵세트(4종),10000,1,10000
2307300722280224,2023.07.30 22:04:40,35800,주류,카스,4400,2,8800
2307300722280224,2023.07.30 22:04:40,35800,음료,모구모구 복숭아 ,3000,2,6000
2307300722280224,2023.07.30 22:04:40,35800,주류,하이네켄,5500,2,11000
2307300721205490,2023.07.30 21:46:46,17000,스낵,스낵세트(4종),10000,1,10000
2307300721205490,2023.07.30 21:46:46,17000,음료,로리나 핑크 레모네이드,4000,1,4000
2307300721205490,2023.07.30 21:46:46,17000,음료,모구모구 복숭아 ,3000,1,3000
2307300720754607,2023.07.30 21:39:15,4400,잡화,페리오 치약,2200,1,2200
2307300720754607,2023.07.30 21:39:15,4400,잡화,친환경 칫솔,2200,1,2200
2307300720581955,2023.07.30 21:36:23,2200,잡화,친환경 칫솔,2200,1,2200
2307300719915005,2023.07.30 21:25:16,2200,잡화,친환경 칫솔,2200,1,2200
2307300719528771,2023.07.30 21:18:49,31700,주류,카스,4400,1,4400
2307300719528771,2023.07.30 21:18:49,31700,스낵,스낵세트(4종),10000,1,10000
2307300719528771,2023.07.30 21:18:49,31700,스낵,커널스 카라멜&쏠트 팝콘,3000,1,3000
2307300719528771,2023.07.30 21:18:49,31700,스낵,머거본 믹스너트,8800,1,8800
2307300719528771,2023.07.30 21:18:49,31700,주류,하이네켄,5500,1,5500
2307300717447039,2023.07.30 20:44:06,4400,주류,카스,4400,1,4400
2307300717174190,2023.07.30 20:39:35,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
2307300715808165,2023.07.30 20:16:49,2200,잡화,페리오 치약,2200,1,2200
2307300715258974,2023.07.30 20:07:39,18800,스낵,스낵세트(4종),10000,1,10000
2307300715258974,2023.07.30 20:07:39,18800,주류,카스,4400,2,8800
2307300691320165,2023.07.30 13:28:48,20000,주류,아리랑 수제 캔맥주세트(4종),20000,1,20000
